scpi_name,field,old_value,new_value,unit,source_document,extract,status,comment
Perial Grand Paris,repartition_sectorielle,"{'Bureaux': 95.2, 'Hôtels': 1.7, 'Logistique': 1.9, 'Commerces': 1.3}","{'Bureaux': 95.2, ""Logistique et locaux d'activités"": 1.9, 'Hôtels, tourisme, loisirs': 1.7, 'Commer",%,PGP BTI T1 2026.pdf,"Bureaux 95,2 % / Logistique et locaux d'activités 1,9 % / Hôtels, tourisme, loisirs 1,7 % / Commerces 1,3 %",verified,
Perial Grand Paris,liquidite,,Variabilité du capital suspendue depuis le 25/02/2026 ; ouverture d'un marché secondaire (confrontat,,PGP BTI T1 2026.pdf,"Depuis le 25 février 2026, la Société de gestion a suspendu temporairement la variabilité du capital de cette SCPI. Cette suspension entraine la création d'un m",verified,
Perial Grand Paris,frequence_distribution,Trimestriel,Trimestrielle,,PGP BTI T1 2026.pdf,La Société de Gestion procède à une distribution trimestrielle des acomptes sur dividende,verified,
Perial Grand Paris,sfdr_article,,9,,69d74a4348d4ea189f2426d0_Document d'information Clé.pdf,La SCPI est classée dans la définition de l'article 9 du règlement européen dit « Disclosure » ou « SFDR »,verified,
Perial Grand Paris,niveau_risque_dic,,4,sur 7,69d74a4348d4ea189f2426d0_Document d'information Clé.pdf,Nous avons classé ce produit dans la classe de risque 4 sur 7,verified,
Perial Grand Paris,duree_placement,8,8,ans,69d74a4348d4ea189f2426d0_Document d'information Clé.pdf,Période de détention recommandée : 8 ans,verified,
Perial Grand Paris,frais_souscription,11.4,9.5,% (coûts d'entrée DIC),69d74a4348d4ea189f2426d0_Document d'information Clé.pdf,"Coûts d'entrée 9,50 % maximum du montant que vous payez au moment de l'entrée",verified,
Perial Grand Paris,frais_gestion,10,10,% HT,PGP BTI T1 2026.pdf,Commission de gestion (applicable aux loyers) 10 % HT (12 % TTC),verified,
Perial Hospitalité Europe,prix_souscription,181,181,EUR,PHE BTI T1 2026.pdf,"PRIX DE SOUSCRIPTION D'UNE PART 181,00 € (nominal 150,00 € + prime d'émission 31,00 €)",verified,
Perial Hospitalité Europe,prix_retrait,165.61,165.61,EUR,PHE BTI T1 2026.pdf,"VALEUR DE RETRAIT 165,61 €",verified,
Perial Hospitalité Europe,taux_distribution,4.02,4.11,%,PHE BTI T1 2026.pdf,"Taux de distribution 2025 : 4,11 %",verified,
Perial Hospitalité Europe,capitalisation,333.11,333.04,M€,PHE BTI T1 2026.pdf,CAPITALISATION au 31/03/2026 : 333 041 448 € (~333 M€),verified,
Perial Hospitalité Europe,tof,98.1,99.3,%,PHE BTI T1 2026.pdf,"Taux d'occupation financier : 99,3 % au 31/03/2026",verified,
Perial Hospitalité Europe,endettement,20.7,28.1,%,PHE BTI T1 2026.pdf,"TAUX D'ENDETTEMENT 28,1 % (max 40 %)",verified,
Perial Hospitalité Europe,nb_associes,,,,,Nombre d'associés non publié dans le BT.,manual_review,Nombre d'associés non publié dans le BT.
Perial Hospitalité Europe,nb_immeubles,,29,immeubles,PHE BTI T1 2026.pdf,Nombre d'immeubles 29,verified,
Perial Hospitalité Europe,nb_locataires,,29,baux,PHE BTI T1 2026.pdf,Nombre de baux 29,verified,29 baux.
Perial Hospitalité Europe,repartition_geo,"{'Allemagne': 67.5, 'Espagne': 17.6, 'Italie': 11.4, 'Pays-Bas': 3.5}","{'Allemagne': 65.1, 'Espagne': 18.0, 'Italie': 13.2, 'Pays-Bas': 3.7}",%,PHE BTI T1 2026.pdf,"Allemagne 65,1 % / Espagne 18,0 % / Italie 13,2 % / Pays-Bas 3,7 % (Europe hors France 100 %)",verified,
Perial Hospitalité Europe,repartition_sectorielle,"{'Santé et éducation': 61.0, 'Hôtels tourisme loisirs': 37.9, 'Alternatifs résidences étudiantes': 1","{'Santé et éducation': 59.0, 'Hôtels, tourisme, loisirs': 40.4, 'Alternatifs (résidence étudiante)':",%,PHE BTI T1 2026.pdf,"Santé et éducation 59,0 % / Hôtels, tourisme, loisirs 40,4 % / Alternatifs (résidence étudiante) 0,6 %",verified,
Perial Hospitalité Europe,liquidite,,37 302 parts en attente de retrait au 31/03/2026 (variabilité du capital non suspendue),,PHE BTI T1 2026.pdf,NOMBRE DE PARTS EN ATTENTE DE RETRAIT 37 302,verified,
Perial Hospitalité Europe,frequence_distribution,Trimestriel,Trimestrielle,,PHE BTI T1 2026.pdf,Dividendes en 2026 par trimestre (Trim. 1 à Trim. 4),verified,
Perial Hospitalité Europe,sfdr_article,,8,,69d74af6a5d1bdddcbf684f7_Annexe SFDR - documentation précontractuelle - Art 8.pdf,Annexe SFDR - documentation précontractuelle - Art 8 (SCPI classée article 8 SFDR),verified,
Perial Hospitalité Europe,niveau_risque_dic,,,,,"DIC PHE non lu ; par analogie aux autres SCPI Perial, classe de risque probable 3 ou 4 sur 7 — à confirmer.",manual_review,"DIC PHE non lu ; par analogie aux autres SCPI Perial, classe de risque probable 3 ou 4 sur 7 — à confirmer."
Perial Hospitalité Europe,duree_placement,8,8,ans,PHE BTI T1 2026.pdf,La durée de placement recommandée est de 8 ans,verified,
Perial Hospitalité Europe,frais_souscription,10.2,8.5,% HT,PHE BTI T1 2026.pdf,"Commission de souscription 8,5 % HT (10,2 % TTC)",verified,
Perial Hospitalité Europe,frais_gestion,9,9,% HT,PHE BTI T1 2026.pdf,"Commission de gestion (applicable aux loyers) 9 % HT (10,8 % TTC)",verified,
Perial O2,prix_souscription,164.0,164,EUR,PO2 BTI 2026 T1 VDEF.pdf,"Chiffres-clés du trimestre : 27 parts souscrites pour 4 428 € collectés (nominal 2 700 € + prime 1 728 €), soit 164 € / part",verified,
Perial O2,prix_retrait,150.06,,,,"Variabilité du capital suspendue depuis le 25/02/2026, marché secondaire ouvert depuis avril 2026 ; valeur de retrait non publiée dans le BT.",manual_review,"Variabilité du capital suspendue depuis le 25/02/2026, marché secondaire ouvert depuis avril 2026 ; valeur de retrait no"
Perial O2,taux_distribution,4.65,4.65,%,PO2 BTI 2026 T1 VDEF.pdf,"Taux de distribution 2025 : 4,65 % (y compris 0,10 % de plus-values et 0,11 % de RAN)",verified,
Perial O2,capitalisation,2401,2401.59,M€,PO2 BTI 2026 T1 VDEF.pdf,"CAPITALISATION au 31/03/2026 : 2 401 590 088 € (~2,4 Md€)",verified,
Perial O2,tof,86.2,86.2,%,PO2 BTI 2026 T1 VDEF.pdf,"Taux d'occupation financier : 86,2 % au 31/03/2026",verified,
Perial O2,endettement,31.2,31.2,%,PO2 BTI 2026 T1 VDEF.pdf,"TAUX D'ENDETTEMENT 31,2 % (max 40 %)",verified,
Perial O2,nb_associes,,,,,Nombre d'associés non publié dans le BT.,manual_review,Nombre d'associés non publié dans le BT.
Perial O2,nb_immeubles,137,137,immeubles,PO2 BTI 2026 T1 VDEF.pdf,Nombre d'immeubles 137,verified,
Perial O2,nb_locataires,,491,baux,PO2 BTI 2026 T1 VDEF.pdf,Nombre de baux 491,verified,491 baux.
Perial O2,repartition_geo,"{'Régions': 38.4, 'Région parisienne': 36.6, 'Europe hors France': 22.5, 'Paris': 2.5}","{'France': 76.5, 'Pays-Bas': 9.9, 'Allemagne': 4.4, 'Italie': 4.1, 'Belgique': 2.3, 'Portugal': 1.5,",%,PO2 BTI 2026 T1 VDEF.pdf,"France 76,5 % (dont Région Parisienne 37,0 %, Régions 36,8 %, Paris 2,7 %) / Pays-Bas 9,9 % / Allemagne 4,4 % / Italie 4,1 % / Belgique 2,3 % / Portugal 1,5 % /",verified,
Perial O2,repartition_sectorielle,"{'Bureaux': 85.2, 'Hôtels-tourisme': 6.1, 'Commerces': 2.7, 'Santé-éducation': 5, 'Logistique': 0.9}","{'Bureaux': 85.2, 'Hôtels, tourisme, loisirs': 6.1, 'Santé et éducation': 5.0, 'Commerces': 2.7, ""Lo",%,PO2 BTI 2026 T1 VDEF.pdf,"Bureaux 85,2 % / Hôtels, tourisme, loisirs 6,1 % / Santé et éducation 5,0 % / Commerces 2,7 % / Logistique et locaux d'activités 0,9 %",verified,
Perial O2,liquidite,,Variabilité du capital suspendue depuis le 25/02/2026 ; ouverture d'un marché secondaire (confrontat,,PO2 BTI 2026 T1 VDEF.pdf,"Depuis le 25 février 2026, la Société de gestion a suspendu temporairement la variabilité du capital de cette SCPI. Cette suspension entraine la création d'un m",verified,
Perial O2,frequence_distribution,Trimestriel,Trimestrielle,,PO2 BTI 2026 T1 VDEF.pdf,Les dividendes potentiels continuent à être distribués chaque trimestre,verified,
Perial O2,sfdr_article,,9,,69d74a1c770ced450f0ac8cb_Document d'Information Clé.pdf,La SCPI est classée dans la définition de l'article 9 du règlement européen dit « Disclosure » ou « SFDR »,verified,
Perial O2,niveau_risque_dic,,4,sur 7,69d74a1c770ced450f0ac8cb_Document d'Information Clé.pdf,Nous avons classé ce produit dans la classe de risque 4 sur 7,verified,
Perial O2,duree_placement,8,8,ans,69d74a1c770ced450f0ac8cb_Document d'Information Clé.pdf,Période de détention recommandée : 8 ans,verified,
Perial O2,frais_souscription,10.2,11.5,% HT,PO2 BTI 2026 T1 VDEF.pdf,"Commission de souscription 11,5 % HT (13,8 % TTC)",verified,
Perial O2,frais_gestion,9.58,1.06,% / an (frais courants DIC),69d74a1c770ced450f0ac8cb_Document d'Information Clé.pdf,"Frais de gestion et autres frais administratifs et d'exploitation 1,06 % de la valeur de votre investissement par an",verified,Commission de gestion (% des loyers) non chiffrée dans le BT ; valeur = frais courants annuels DIC.
Perial Opportunités Europe,prix_souscription,44.0,44.0,EUR,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"PRIX DE SOUSCRIPTION D'UNE PART 44,00€ (depuis le 1er janvier 2026, division par 20)",verified,
Perial Opportunités Europe,prix_retrait,39.82,39.82,EUR,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"VALEUR DE RETRAIT 39,82€",verified,
Perial Opportunités Europe,taux_distribution,6.1,6.1,%,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"Taux de distribution 2025 : 6,10 %",verified,
Perial Opportunités Europe,capitalisation,790461980790,790.46,M€,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,CAPITALISATION 790 461 980 € au 31/03/2026,verified,
Perial Opportunités Europe,tof,89.4,89.4,%,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"Taux d'occupation financier : 89,4% au 31/03/2026",verified,
Perial Opportunités Europe,endettement,31.4,30.7,%,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"TAUX D'ENDETTEMENT 30,7 %",verified,
Perial Opportunités Europe,nb_associes,,,,,Le BT ne donne pas le nombre d'associés propre à la SCPI (60 000+ associés cité = total PERIAL AM),manual_review,Le BT ne donne pas le nombre d'associés propre à la SCPI (60 000+ associés cité = total PERIAL AM)
Perial Opportunités Europe,nb_immeubles,127,127,immeubles,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,Nombre d'immeubles 127 ; Nombre de baux 302 au 31/03/2026,verified,
Perial Opportunités Europe,nb_locataires,,,,,Nombre de locataires non précisé ; le BT indique 302 baux,manual_review,Nombre de locataires non précisé ; le BT indique 302 baux
Perial Opportunités Europe,repartition_geo,"{'France': 59.5, 'Pays-Bas': 13.8, 'Allemagne': 12.6, 'Espagne': 12.3, 'Italie': 1.9}","{'France': 58.7, 'Pays-Bas': 14.0, 'Espagne': 12.7, 'Allemagne': 12.6, 'Italie': 1.9}",%,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"Répartition géographique au 31/03/2026 : France 58,7% / Pays-Bas 14,0% / Espagne 12,7% / Allemagne 12,6% / Italie 1,9%",verified,
Perial Opportunités Europe,repartition_sectorielle,"{'Bureaux': 47.7, 'Hôtels-tourisme': 27.3, 'Commerces': 18.6, 'Santé-éducation': 4.6, 'Logistique': ","{'Bureaux': 47.7, 'Hôtels, tourisme, loisirs': 27.3, 'Commerces': 18.6, 'Santé et éducation': 4.6, """,%,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,Répartition sectorielle au 31/03/2026,verified,
Perial Opportunités Europe,liquidite,,Liquidité normale,,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,NOMBRE DE PART EN ATTENTE DE RETRAIT : - (aucune au 31/03/2026) ; retraits du trimestre 98 683 parts compensés par les souscriptions,verified,
Perial Opportunités Europe,frequence_distribution,Mensuel,Mensuelle,,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,passage à une distribution mensuelle des acomptes sur dividendes depuis 2026,verified,
Perial Opportunités Europe,sfdr_article,,8,,69d74a5edc2a8e8bcab4fc26_Document d'information Clé.pdf,La SCPI est classée dans la définition de l'article 8 du règlement européen dit « SFDR »,verified,
Perial Opportunités Europe,niveau_risque_dic,,4,sur 7,69d74a5edc2a8e8bcab4fc26_Document d'information Clé.pdf,classé dans la classe de risque 4 sur 7,verified,
Perial Opportunités Europe,duree_placement,8,8,ans,69d74a5edc2a8e8bcab4fc26_Document d'information Clé.pdf,Période de détention recommandée : 8 ans,verified,
Perial Opportunités Europe,frais_souscription,11.4,9.5,% HT,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,"Commission de souscription 9,5% HT (11,4% TTC)",verified,
Perial Opportunités Europe,frais_gestion,10,10.0,% HT,69f34e5194509a2ff583710d_POE BTI T1 2026.pdf,Commission de gestion (applicable aux loyers) 10% HT (12% TTC),verified,
Remake Live,prix_souscription,204,204.0,EUR,document.pdf (Bulletin d'information T1 2026),"Prix de souscription 204,00 € ; minimum 1 part soit 204€",verified,
Remake Live,prix_retrait,204,204.0,EUR,document.pdf (Bulletin d'information T1 2026),Prix de souscription/valeur de retrait 204 € ; commission de souscription 0 %,verified,
Remake Live,taux_distribution,7.05,7.05,%,document.pdf (Bulletin d'information T1 2026),"Taux de distribution 2025 : 7,05 % (soit 14,37€ par part)",verified,
Remake Live,capitalisation,882,882.0,M€,document.pdf (Bulletin d'information T1 2026),882 M€ de capitalisation au 31/03/2026,verified,
Remake Live,tof,99.16,99.16,%,document.pdf (Bulletin d'information T1 2026),"Taux d'occupation financière (TOF) 99,16 % au 31/03/2026",verified,
Remake Live,endettement,18.64,24.42,%,document.pdf (Bulletin d'information T1 2026),"Taux d'endettement 24,42 % au 31/03/2026 (dont endettement bancaire 23,82 %)",verified,
Remake Live,nb_associes,,12333,associés,document.pdf (Bulletin d'information T1 2026),Nombre d'associés 12 333,verified,
Remake Live,nb_immeubles,58,71,immeubles,document.pdf (Bulletin d'information T1 2026),71 Immeubles au 31/03/2026,verified,
Remake Live,nb_locataires,,97,locataires,document.pdf (Bulletin d'information T1 2026),97 Locataires (137 baux) au 31/03/2026,verified,
Remake Live,repartition_geo,"{'Royaume Uni': 29, 'France': 27.62, 'Espagne': 11.66, 'Irlande': 10.11, 'Pays-Bas': 9.93, 'Pologne'","{'Royaume-Uni': 29.79, 'France': 23.88, 'Espagne': 10.01, 'Irlande': 9.57, 'Pays-Bas': 9.34, 'Pologn",%,document.pdf (Bulletin d'information T1 2026),Répartition géographique au 31/03/2026,verified,
Remake Live,repartition_sectorielle,"{'Bureaux': 38.02, 'Santé & éducation': 21.92, ""Logistique et locaux d'activité"": 14.12, 'Commerces'","{'Bureaux': 39.82, 'Santé & éducation': 19.57, ""Logistique et locaux d'activité"": 15.27, 'Commerces'",%,document.pdf (Bulletin d'information T1 2026),Répartition sectorielle au 31/03/2026,verified,
Remake Live,liquidite,,Liquidité normale,,document.pdf (Bulletin d'information T1 2026),0 Part en attente de retrait ; 4 357 parts retirées ; 0 transaction gré à gré au T1 2026,verified,
Remake Live,frequence_distribution,Trimestriel,Mensuelle,,document.4pdf.pdf (DIC) / document.pdf,Distribution potentielle des revenus : Distribution mensuelle,verified,
Remake Live,sfdr_article,,8,,document.4pdf.pdf (DIC),promeut des caractéristiques environnementales et sociales au sens de l'article 8 du Règlement (UE) 2019/2088 (SFDR),verified,
Remake Live,niveau_risque_dic,,3,sur 7,document.4pdf.pdf (DIC),classé REMAKE LIVE dans la classe de risque 3 sur 7,verified,
Remake Live,duree_placement,10,10,ans,document.4pdf.pdf (DIC),Période de détention recommandée : 10 ans,verified,
Remake Live,frais_souscription,0,0.0,%,document.pdf (Bulletin d'information T1 2026),"Commission de souscription 0 % ; Coûts d'entrée 0,00 % (DIC)",verified,
Remake Live,frais_gestion,15,18.0,% TTC,document.pdf (Bulletin d'information T1 2026),Commission de gestion annuelle 18% TTC (15% HT) des produits locatifs HT,verified,
Selectinvest 1,prix_souscription,530,530.0,EUR,I9_BT_20260331.pdf,"Minimum de souscription fixé à 1 part, soit (A) 530,00 €",verified,
Selectinvest 1,prix_retrait,490.00,496.88,EUR,I9_BT_20260331.pdf,"Valeur de retrait (A)-(B) 496,88 € (prix souscription 530€ moins commission 6,25% HT)",verified,
Selectinvest 1,taux_distribution,4.4,4.44,%,I9_BT_20260331.pdf,"Taux de distribution (1) 4,44 % (au titre de 2025)",verified,
Selectinvest 1,capitalisation,1552.4,1241.94,M€,I9_BT_20260331.pdf,Capitalisation 1 241 941 050 €,verified,
Selectinvest 1,tof,89.8,84.1,%,I9_BT_20260331.pdf,"Taux d'Occupation Financier 84,1 % (1er trimestre 2026)",verified,
Selectinvest 1,endettement,33.8,24.54,%,I9_BT_20260331.pdf,"Endettement réel au 31/03/2026 : 24,54 % (autorisation statutaire 30 %)",verified,
Selectinvest 1,nb_associes,,20468,associés,I9_BT_20260331.pdf,20 468 associés,verified,
Selectinvest 1,nb_immeubles,,235,immeubles,I9_BT_20260331.pdf,132 immeubles en direct + 103 immeubles via des SCI,verified,
Selectinvest 1,nb_locataires,,,,,Nombre de locataires non précisé dans le BT,manual_review,Nombre de locataires non précisé dans le BT
Selectinvest 1,repartition_geo,"{'Ile-de-France': 54.5, 'Régions': 24.8, 'Paris': 17.28, 'Allemagne': 3.42}","{'Île-de-France': 54.93, 'Régions': 26.61, 'Paris': 15.08, 'Allemagne': 3.38}",%,I9_BT_20260331.pdf,Répartition géographique (valeur vénale),verified,
Selectinvest 1,repartition_sectorielle,"{'Bureaux': 72.52, 'Commerces': 21.41, ""Logistique et locaux d'activités"": 3.87, 'Hotels': None, 'to","{'Bureaux': 70.94, 'Commerces': 22.04, ""Logistique et locaux d'activités"": 4.19, 'Hôtels, tourisme e",%,I9_BT_20260331.pdf,Répartition sectorielle (valeur vénale),verified,
Selectinvest 1,liquidite,,Liquidité fortement restreinte,,I9_BT_20260331.pdf,Marché des parts suspendu depuis le 12 février 2026 ; mise en place de la suspension de la variabilité du capital (vote AGE 29/04/2026) ; 212 272 parts en atten,verified,
Selectinvest 1,frequence_distribution,Trimestriel,Trimestrielle,,I9_BT_20260331.pdf,"Distribution trimestrielle 3,54 € par part ; versements 29/04, 30/07, 29/10, 29/01",verified,
Selectinvest 1,sfdr_article,,9,,I9_BT_20260331.pdf,Classement SFDR : article 9,verified,
Selectinvest 1,niveau_risque_dic,,4,sur 7,I9_DIC.pdf,catégorisé dans la classe de risque 4 sur 7,verified,
Selectinvest 1,duree_placement,9,9,ans,I9_DIC.pdf,période de placement recommandée de 9 ans,verified,
Selectinvest 1,frais_souscription,9,6.25,% HT,I9_BT_20260331.pdf,"Commission de souscription : 6,25 % HT max, soit 7,50 % TTC",verified,
Selectinvest 1,frais_gestion,9,9.0,% HT,I9_BT_20260331.pdf,"Commission de gestion locative : 9 % HT max, soit 10,80 % TTC",verified,
Selectipierre 2,prix_souscription,773.0,773.0,EUR,BTI Selectipierre 2 T1 2026.pdf,Prix de souscription depuis le 01.03.2023 : 773 €,verified,
Selectipierre 2,prix_retrait,695.70,695.7,EUR,BTI Selectipierre 2 T1 2026.pdf,"Conditions de retrait depuis le 01.03.2023 : Prix de retrait 695,70 €",verified,
Selectipierre 2,taux_distribution,4.14,4.14,%,BTI Selectipierre 2 T1 2026.pdf,"Taux de distribution (TD) 2025 : 4,14 %",verified,
Selectipierre 2,capitalisation,466.5,466.5,M€,BTI Selectipierre 2 T1 2026.pdf,"Capitalisation 466,5 M€",verified,
Selectipierre 2,tof,94.89,94.89,%,BTI Selectipierre 2 T1 2026.pdf,"Taux d'Occupation Financier 1er trimestre 2026 : 94,89 %",verified,
Selectipierre 2,endettement,6.96,6.96,%,BTI Selectipierre 2 T1 2026.pdf,"Taux d'endettement au 31.03.2026 : 6,96 %",verified,
Selectipierre 2,nb_associes,7871,7871,associés,BTI Selectipierre 2 T1 2026.pdf,Associés 7 871,verified,
Selectipierre 2,nb_immeubles,67,67,immeubles,BTI Selectipierre 2 T1 2026.pdf,Immeubles 67,verified,
Selectipierre 2,nb_locataires,,254,locataires,BTI Selectipierre 2 T1 2026.pdf,Nombre de locataires 254,verified,
Selectipierre 2,repartition_geo,"{'Paris': 71, 'Ile-de-France': 22.6, 'Régions': 6.4}","{'Paris': 74.0, 'Île-de-France': 19.3, 'Régions': 6.7}",%,BTI Selectipierre 2 T1 2026.pdf,Répartition géographique (valeur vénale au 31.03.2026),verified,
Selectipierre 2,repartition_sectorielle,"{'Bureaux': 70.9, 'Commerces': 17.3, 'Résidences hôtelières-étudiantes': 4.5, 'Logements': 5.9, 'Act","{'Bureaux': 70.9, 'Locaux commerciaux': 17.3, ""Locaux d'habitation"": 5.9, 'Résidences hôtelières / é",%,BTI Selectipierre 2 T1 2026.pdf,Répartition par destination (valeur vénale au 31.03.2026),verified,
